,CrimenProv,PobProv,Comunidad,Provincia,Municipio,code,Delito,Nivel,Enero-diciembre 2016,Enero-diciembre 2017,Enero-diciembre 2018,Enero-diciembre 2019,Enero-diciembre 2020,2016Q1,2016Q2,2016Q3,2016Q4,2017Q1,2017Q2,2017Q3,2017Q4,2018Q1,2018Q2,2018Q3,2018Q4,2019Q1,2019Q2,2019Q3,2019Q4,2020Q1,2020Q2,2020Q3,2020Q4,Total,MediaTotal,POB2016,POB2017,POB2018,POB2019,POB2020,TotalPob
205,GIPUZKOA,Gipuzkoa,PAÍS VASCO,GIPUZKOA,,6,Robos con violencia e intimidación,Provincia,320.0,341.0,349.0,296.0,229.0,90.0,67.0,86.0,77.0,72.0,79.0,101.0,89.0,82.0,83.0,97.0,87.0,96.0,52.0,63.0,85.0,58.0,29.0,75.0,67.0,1535.0,307.0,717832,719282,720592,723576,727121,721680.6
206,GIPUZKOA,Gipuzkoa,PAÍS VASCO,GIPUZKOA,,7," Robos con fuerza en domicilios, establecimientos y otras instalaciones",Provincia,2701.0,2309.0,2390.0,2479.0,2079.0,779.0,668.0,605.0,649.0,588.0,531.0,522.0,668.0,554.0,640.0,513.0,683.0,632.0,586.0,635.0,626.0,686.0,256.0,572.0,565.0,11958.0,2391.6,717832,719282,720592,723576,727121,721680.6
207,GIPUZKOA,Gipuzkoa,PAÍS VASCO,GIPUZKOA,,8,Hurtos,Provincia,5985.0,5801.0,5822.0,6094.0,3827.0,1352.0,1573.0,1721.0,1339.0,1356.0,1507.0,1685.0,1253.0,1322.0,1367.0,1734.0,1399.0,1465.0,1542.0,1693.0,1394.0,1324.0,491.0,1081.0,931.0,27529.0,5505.8,717832,719282,720592,723576,727121,721680.6
208,GIPUZKOA,Gipuzkoa,PAÍS VASCO,GIPUZKOA,,9,Sustracciones de vehículos,Provincia,260.0,267.0,260.0,291.0,185.0,56.0,63.0,81.0,60.0,50.0,51.0,76.0,90.0,56.0,52.0,56.0,96.0,101.0,66.0,67.0,57.0,51.0,35.0,49.0,50.0,1263.0,252.6,717832,719282,720592,723576,727121,721680.6
209,GIPUZKOA,Gipuzkoa,PAÍS VASCO,GIPUZKOA,,10,Tráfico de drogas,Provincia,106.0,128.0,151.0,145.0,244.0,21.0,28.0,28.0,29.0,30.0,42.0,35.0,21.0,44.0,33.0,45.0,29.0,24.0,40.0,48.0,33.0,50.0,61.0,58.0,75.0,774.0,154.8,717832,719282,720592,723576,727121,721680.6
210,GIRONA,Girona,CATALUÑA,GIRONA,,1,Homicidios dolosos y asesinatos consumados,Provincia,2.0,5.0,7.0,8.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,4.0,2.0,1.0,3.0,0.0,4.0,1.0,1.0,3.0,2.0,29.0,5.8,753576,755716,761947,771044,781788,764814.2
211,GIRONA,Girona,CATALUÑA,GIRONA,,2,Homicidios dolosos y asesinatos en grado tentativa,Provincia,5.0,14.0,9.0,15.0,16.0,1.0,0.0,2.0,2.0,3.0,5.0,4.0,2.0,1.0,5.0,1.0,2.0,2.0,3.0,8.0,2.0,3.0,4.0,10.0,-1.0,59.0,11.8,753576,755716,761947,771044,781788,764814.2
212,GIRONA,Girona,CATALUÑA,GIRONA,,3,Delitos graves y menos graves de lesiones y riña tumultuaria,Provincia,396.0,383.0,388.0,438.0,271.0,84.0,102.0,134.0,76.0,62.0,94.0,129.0,98.0,74.0,84.0,146.0,84.0,82.0,97.0,159.0,100.0,66.0,68.0,119.0,18.0,1876.0,375.2,753576,755716,761947,771044,781788,764814.2
213,GIRONA,Girona,CATALUÑA,GIRONA,,4,Secuestro,Provincia,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.8,753576,755716,761947,771044,781788,764814.2
214,GIRONA,Girona,CATALUÑA,GIRONA,,5,Delitos contra la libertad e indemnidad sexual,Provincia,212.0,221.0,263.0,310.0,230.0,49.0,56.0,60.0,47.0,53.0,47.0,68.0,53.0,54.0,70.0,83.0,56.0,56.0,71.0,115.0,68.0,54.0,57.0,80.0,39.0,1236.0,247.2,753576,755716,761947,771044,781788,764814.2
215,GIRONA,Girona,CATALUÑA,GIRONA,,6,Robos con violencia e intimidación,Provincia,809.0,818.0,956.0,1109.0,754.0,141.0,208.0,263.0,197.0,168.0,175.0,274.0,201.0,196.0,210.0,300.0,250.0,218.0,204.0,329.0,358.0,252.0,114.0,262.0,126.0,4446.0,889.2,753576,755716,761947,771044,781788,764814.2
216,GIRONA,Girona,CATALUÑA,GIRONA,,7," Robos con fuerza en domicilios, establecimientos y otras instalaciones",Provincia,4210.0,4136.0,4627.0,4879.0,3132.0,1066.0,1033.0,1045.0,1066.0,1079.0,863.0,973.0,1221.0,1217.0,1046.0,1203.0,1161.0,1338.0,1042.0,1185.0,1314.0,947.0,571.0,813.0,801.0,20984.0,4196.8,753576,755716,761947,771044,781788,764814.2
217,GIRONA,Girona,CATALUÑA,GIRONA,,8,Hurtos,Provincia,11899.0,12433.0,12941.0,12406.0,8365.0,2170.0,2952.0,4452.0,2325.0,2122.0,3041.0,4656.0,2614.0,2355.0,3250.0,4656.0,2680.0,2284.0,3037.0,4397.0,2688.0,2040.0,937.0,3064.0,2324.0,58044.0,11608.8,753576,755716,761947,771044,781788,764814.2
218,GIRONA,Girona,CATALUÑA,GIRONA,,9,Sustracciones de vehículos,Provincia,507.0,528.0,590.0,687.0,529.0,112.0,130.0,133.0,132.0,116.0,128.0,141.0,143.0,115.0,139.0,202.0,134.0,149.0,157.0,182.0,199.0,141.0,100.0,158.0,130.0,2841.0,568.2,753576,755716,761947,771044,781788,764814.2
219,GIRONA,Girona,CATALUÑA,GIRONA,,10,Tráfico de drogas,Provincia,457.0,437.0,400.0,435.0,389.0,73.0,129.0,145.0,110.0,98.0,124.0,153.0,62.0,90.0,109.0,106.0,95.0,95.0,97.0,157.0,86.0,99.0,84.0,121.0,85.0,2118.0,423.6,753576,755716,761947,771044,781788,764814.2
220,GRANADA,Granada,ANDALUCÍA,GRANADA,,1,Homicidios dolosos y asesinatos consumados,Provincia,7.0,10.0,15.0,12.0,10.0,0.0,0.0,4.0,3.0,3.0,2.0,3.0,2.0,5.0,5.0,3.0,2.0,0.0,4.0,3.0,5.0,5.0,2.0,0.0,3.0,54.0,10.8,915392,912938,912075,914678,919168,914850.2
221,GRANADA,Granada,ANDALUCÍA,GRANADA,,2,Homicidios dolosos y asesinatos en grado tentativa,Provincia,14.0,12.0,14.0,20.0,27.0,2.0,6.0,4.0,2.0,2.0,3.0,3.0,4.0,1.0,2.0,8.0,3.0,1.0,10.0,3.0,6.0,6.0,8.0,9.0,4.0,87.0,17.4,915392,912938,912075,914678,919168,914850.2
222,GRANADA,Granada,ANDALUCÍA,GRANADA,,3,Delitos graves y menos graves de lesiones y riña tumultuaria,Provincia,297.0,282.0,276.0,330.0,297.0,70.0,72.0,85.0,70.0,63.0,63.0,85.0,71.0,71.0,59.0,70.0,76.0,77.0,67.0,106.0,80.0,70.0,61.0,109.0,57.0,1482.0,296.4,915392,912938,912075,914678,919168,914850.2
223,GRANADA,Granada,ANDALUCÍA,GRANADA,,4,Secuestro,Provincia,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,1.2,915392,912938,912075,914678,919168,914850.2
224,GRANADA,Granada,ANDALUCÍA,GRANADA,,5,Delitos contra la libertad e indemnidad sexual,Provincia,183.0,240.0,272.0,240.0,209.0,46.0,51.0,55.0,31.0,69.0,57.0,55.0,59.0,66.0,81.0,68.0,57.0,53.0,71.0,53.0,63.0,46.0,50.0,47.0,66.0,1144.0,228.8,915392,912938,912075,914678,919168,914850.2
225,GRANADA,Granada,ANDALUCÍA,GRANADA,,6,Robos con violencia e intimidación,Provincia,712.0,900.0,858.0,844.0,567.0,183.0,179.0,162.0,188.0,207.0,180.0,226.0,287.0,209.0,245.0,205.0,199.0,206.0,242.0,198.0,198.0,201.0,88.0,159.0,119.0,3881.0,776.2,915392,912938,912075,914678,919168,914850.2
226,GRANADA,Granada,ANDALUCÍA,GRANADA,,7," Robos con fuerza en domicilios, establecimientos y otras instalaciones",Provincia,3050.0,2548.0,2372.0,2240.0,1722.0,844.0,809.0,650.0,747.0,770.0,630.0,593.0,555.0,739.0,580.0,508.0,545.0,505.0,511.0,554.0,670.0,547.0,277.0,478.0,420.0,11932.0,2386.4,915392,912938,912075,914678,919168,914850.2
227,GRANADA,Granada,ANDALUCÍA,GRANADA,,8,Hurtos,Provincia,10303.0,10015.0,8444.0,8034.0,4867.0,2624.0,2712.0,2368.0,2599.0,2625.0,2650.0,2309.0,2431.0,2158.0,2258.0,1916.0,2112.0,1953.0,1974.0,2050.0,2057.0,1560.0,700.0,1472.0,1135.0,41663.0,8332.6,915392,912938,912075,914678,919168,914850.2
228,GRANADA,Granada,ANDALUCÍA,GRANADA,,9,Sustracciones de vehículos,Provincia,901.0,787.0,607.0,433.0,330.0,237.0,206.0,207.0,251.0,210.0,246.0,159.0,172.0,134.0,159.0,201.0,113.0,114.0,131.0,103.0,85.0,113.0,53.0,93.0,71.0,3058.0,611.6,915392,912938,912075,914678,919168,914850.2
229,GRANADA,Granada,ANDALUCÍA,GRANADA,,10,Tráfico de drogas,Provincia,516.0,622.0,681.0,644.0,795.0,102.0,131.0,161.0,122.0,139.0,166.0,162.0,155.0,166.0,177.0,193.0,145.0,183.0,150.0,174.0,137.0,127.0,242.0,218.0,208.0,3258.0,651.6,915392,912938,912075,914678,919168,914850.2
230,GUADALAJARA,Guadalajara,CASTILLA - LA MANCHA,GUADALAJARA,,1,Homicidios dolosos y asesinatos consumados,Provincia,6.0,0.0,1.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.6,252882,253310,254308,257762,261995,256051.4
231,GUADALAJARA,Guadalajara,CASTILLA - LA MANCHA,GUADALAJARA,,2,Homicidios dolosos y asesinatos en grado tentativa,Provincia,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0,2.2,252882,253310,254308,257762,261995,256051.4
232,GUADALAJARA,Guadalajara,CASTILLA - LA MANCHA,GUADALAJARA,,3,Delitos graves y menos graves de lesiones y riña tumultuaria,Provincia,78.0,86.0,76.0,98.0,78.0,7.0,23.0,32.0,16.0,14.0,19.0,23.0,30.0,14.0,22.0,22.0,18.0,18.0,17.0,40.0,23.0,16.0,7.0,32.0,23.0,416.0,83.2,252882,253310,254308,257762,261995,256051.4
233,GUADALAJARA,Guadalajara,CASTILLA - LA MANCHA,GUADALAJARA,,4,Secuestro,Provincia,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.8,252882,253310,254308,257762,261995,256051.4
234,GUADALAJARA,Guadalajara,CASTILLA - LA MANCHA,GUADALAJARA,,5,Delitos contra la libertad e indemnidad sexual,Provincia,63.0,60.0,68.0,70.0,71.0,20.0,11.0,18.0,14.0,14.0,19.0,9.0,18.0,17.0,21.0,18.0,12.0,22.0,12.0,20.0,16.0,11.0,15.0,18.0,27.0,332.0,66.4,252882,253310,254308,257762,261995,256051.4
235,GUADALAJARA,Guadalajara,CASTILLA - LA MANCHA,GUADALAJARA,,6,Robos con violencia e intimidación,Provincia,209.0,182.0,161.0,160.0,120.0,79.0,43.0,48.0,39.0,49.0,50.0,46.0,37.0,38.0,29.0,48.0,46.0,40.0,40.0,39.0,41.0,30.0,15.0,48.0,27.0,832.0,166.4,252882,253310,254308,257762,261995,256051.4
236,GUADALAJARA,Guadalajara,CASTILLA - LA MANCHA,GUADALAJARA,,7," Robos con fuerza en domicilios, establecimientos y otras instalaciones",Provincia,1069.0,969.0,1058.0,845.0,697.0,361.0,215.0,187.0,306.0,264.0,228.0,194.0,283.0,292.0,249.0,199.0,318.0,250.0,198.0,169.0,228.0,219.0,93.0,166.0,219.0,4638.0,927.6,252882,253310,254308,257762,261995,256051.4
237,GUADALAJARA,Guadalajara,CASTILLA - LA MANCHA,GUADALAJARA,,8,Hurtos,Provincia,1909.0,1803.0,1875.0,1843.0,1335.0,493.0,485.0,502.0,429.0,422.0,448.0,432.0,501.0,522.0,481.0,450.0,422.0,444.0,469.0,470.0,460.0,382.0,139.0,443.0,371.0,8765.0,1753.0,252882,253310,254308,257762,261995,256051.4
238,GUADALAJARA,Guadalajara,CASTILLA - LA MANCHA,GUADALAJARA,,9,Sustracciones de vehículos,Provincia,314.0,189.0,165.0,140.0,124.0,88.0,78.0,66.0,82.0,72.0,40.0,43.0,34.0,36.0,39.0,39.0,51.0,43.0,29.0,27.0,41.0,47.0,20.0,35.0,22.0,932.0,186.4,252882,253310,254308,257762,261995,256051.4
239,GUADALAJARA,Guadalajara,CASTILLA - LA MANCHA,GUADALAJARA,,10,Tráfico de drogas,Provincia,32.0,37.0,35.0,50.0,47.0,8.0,7.0,8.0,9.0,7.0,8.0,12.0,10.0,6.0,9.0,16.0,4.0,6.0,15.0,20.0,9.0,7.0,15.0,11.0,14.0,201.0,40.2,252882,253310,254308,257762,261995,256051.4
240,HUELVA,Huelva,ANDALUCÍA,HUELVA,,1,Homicidios dolosos y asesinatos consumados,Provincia,8.0,0.0,2.0,6.0,7.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,23.0,4.6,519596,518930,519932,521870,524278,520921.2
241,HUELVA,Huelva,ANDALUCÍA,HUELVA,,2,Homicidios dolosos y asesinatos en grado tentativa,Provincia,6.0,8.0,8.0,9.0,7.0,3.0,0.0,3.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,0.0,0.0,4.0,3.0,0.0,38.0,7.6,519596,518930,519932,521870,524278,520921.2
242,HUELVA,Huelva,ANDALUCÍA,HUELVA,,3,Delitos graves y menos graves de lesiones y riña tumultuaria,Provincia,195.0,181.0,201.0,242.0,196.0,43.0,44.0,60.0,48.0,54.0,34.0,55.0,38.0,39.0,50.0,53.0,59.0,50.0,54.0,70.0,68.0,46.0,40.0,72.0,38.0,1015.0,203.0,519596,518930,519932,521870,524278,520921.2
243,HUELVA,Huelva,ANDALUCÍA,HUELVA,,4,Secuestro,Provincia,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6,519596,518930,519932,521870,524278,520921.2
244,HUELVA,Huelva,ANDALUCÍA,HUELVA,,5,Delitos contra la libertad e indemnidad sexual,Provincia,98.0,127.0,146.0,179.0,126.0,22.0,20.0,23.0,33.0,25.0,39.0,33.0,30.0,24.0,56.0,35.0,31.0,34.0,49.0,51.0,45.0,30.0,25.0,41.0,30.0,676.0,135.2,519596,518930,519932,521870,524278,520921.2
245,HUELVA,Huelva,ANDALUCÍA,HUELVA,,6,Robos con violencia e intimidación,Provincia,309.0,333.0,270.0,292.0,250.0,74.0,70.0,108.0,57.0,92.0,82.0,107.0,52.0,75.0,60.0,70.0,65.0,82.0,52.0,87.0,71.0,75.0,30.0,92.0,53.0,1454.0,290.8,519596,518930,519932,521870,524278,520921.2
246,HUELVA,Huelva,ANDALUCÍA,HUELVA,,7," Robos con fuerza en domicilios, establecimientos y otras instalaciones",Provincia,2072.0,1888.0,1785.0,1633.0,1560.0,623.0,443.0,508.0,498.0,598.0,476.0,421.0,393.0,482.0,391.0,425.0,487.0,424.0,363.0,398.0,448.0,372.0,288.0,484.0,416.0,8938.0,1787.6,519596,518930,519932,521870,524278,520921.2
247,HUELVA,Huelva,ANDALUCÍA,HUELVA,,8,Hurtos,Provincia,5771.0,5132.0,4637.0,4113.0,3000.0,1413.0,1484.0,1659.0,1215.0,1257.0,1275.0,1442.0,1158.0,1092.0,1205.0,1278.0,1062.0,946.0,1056.0,1179.0,932.0,827.0,428.0,966.0,779.0,22653.0,4530.6,519596,518930,519932,521870,524278,520921.2
248,HUELVA,Huelva,ANDALUCÍA,HUELVA,,9,Sustracciones de vehículos,Provincia,364.0,402.0,230.0,223.0,171.0,101.0,77.0,99.0,87.0,125.0,103.0,91.0,83.0,62.0,49.0,63.0,56.0,60.0,50.0,59.0,54.0,48.0,30.0,50.0,43.0,1390.0,278.0,519596,518930,519932,521870,524278,520921.2
249,HUELVA,Huelva,ANDALUCÍA,HUELVA,,10,Tráfico de drogas,Provincia,136.0,139.0,196.0,151.0,218.0,22.0,33.0,47.0,34.0,33.0,37.0,40.0,29.0,35.0,56.0,64.0,41.0,29.0,40.0,42.0,40.0,30.0,51.0,69.0,68.0,840.0,168.0,519596,518930,519932,521870,524278,520921.2
250,HUESCA,Huesca,ARAGÓN,HUESCA,,1,Homicidios dolosos y asesinatos consumados,Provincia,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.2,221079,219702,219345,220461,222687,220654.8
251,HUESCA,Huesca,ARAGÓN,HUESCA,,2,Homicidios dolosos y asesinatos en grado tentativa,Provincia,3.0,2.0,1.0,1.0,5.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,12.0,2.4,221079,219702,219345,220461,222687,220654.8
252,HUESCA,Huesca,ARAGÓN,HUESCA,,3,Delitos graves y menos graves de lesiones y riña tumultuaria,Provincia,55.0,56.0,82.0,70.0,60.0,11.0,13.0,17.0,14.0,19.0,12.0,16.0,9.0,14.0,21.0,24.0,23.0,18.0,13.0,21.0,18.0,16.0,8.0,23.0,13.0,323.0,64.6,221079,219702,219345,220461,222687,220654.8
253,HUESCA,Huesca,ARAGÓN,HUESCA,,4,Secuestro,Provincia,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4,221079,219702,219345,220461,222687,220654.8
254,HUESCA,Huesca,ARAGÓN,HUESCA,,5,Delitos contra la libertad e indemnidad sexual,Provincia,30.0,33.0,40.0,56.0,51.0,2.0,8.0,10.0,10.0,5.0,7.0,7.0,14.0,8.0,9.0,18.0,5.0,12.0,12.0,17.0,15.0,10.0,7.0,14.0,20.0,210.0,42.0,221079,219702,219345,220461,222687,220654.8
255,HUESCA,Huesca,ARAGÓN,HUESCA,,6,Robos con violencia e intimidación,Provincia,50.0,35.0,38.0,40.0,32.0,18.0,13.0,10.0,9.0,14.0,10.0,6.0,5.0,25.0,6.0,5.0,2.0,13.0,11.0,7.0,9.0,9.0,2.0,10.0,11.0,195.0,39.0,221079,219702,219345,220461,222687,220654.8
256,HUESCA,Huesca,ARAGÓN,HUESCA,,7," Robos con fuerza en domicilios, establecimientos y otras instalaciones",Provincia,360.0,389.0,278.0,301.0,234.0,117.0,101.0,71.0,71.0,94.0,109.0,94.0,92.0,84.0,77.0,56.0,61.0,72.0,86.0,62.0,81.0,92.0,45.0,61.0,36.0,1562.0,312.4,221079,219702,219345,220461,222687,220654.8
257,HUESCA,Huesca,ARAGÓN,HUESCA,,8,Hurtos,Provincia,1289.0,1232.0,1095.0,1047.0,716.0,336.0,282.0,356.0,315.0,345.0,329.0,289.0,269.0,286.0,263.0,281.0,265.0,227.0,242.0,273.0,305.0,227.0,134.0,212.0,143.0,5379.0,1075.8,221079,219702,219345,220461,222687,220654.8
258,HUESCA,Huesca,ARAGÓN,HUESCA,,9,Sustracciones de vehículos,Provincia,45.0,41.0,22.0,15.0,16.0,13.0,10.0,8.0,14.0,12.0,14.0,10.0,5.0,6.0,8.0,3.0,5.0,3.0,3.0,4.0,5.0,0.0,3.0,8.0,5.0,139.0,27.8,221079,219702,219345,220461,222687,220654.8
259,HUESCA,Huesca,ARAGÓN,HUESCA,,10,Tráfico de drogas,Provincia,46.0,43.0,48.0,58.0,52.0,8.0,12.0,14.0,12.0,7.0,16.0,10.0,10.0,8.0,10.0,10.0,20.0,9.0,11.0,22.0,16.0,6.0,13.0,16.0,17.0,247.0,49.4,221079,219702,219345,220461,222687,220654.8
260,JAÉN,Jaén,ANDALUCÍA,JAÉN,,1,Homicidios dolosos y asesinatos consumados,Provincia,1.0,3.0,4.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,4.0,1.0,0.0,17.0,3.4,648250,643484,638099,633564,631381,638955.6
261,JAÉN,Jaén,ANDALUCÍA,JAÉN,,2,Homicidios dolosos y asesinatos en grado tentativa,Provincia,15.0,11.0,5.0,8.0,13.0,2.0,2.0,8.0,3.0,3.0,4.0,4.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,4.0,2.0,3.0,4.0,52.0,10.4,648250,643484,638099,633564,631381,638955.6
262,JAÉN,Jaén,ANDALUCÍA,JAÉN,,3,Delitos graves y menos graves de lesiones y riña tumultuaria,Provincia,144.0,149.0,129.0,162.0,143.0,40.0,29.0,43.0,32.0,33.0,47.0,27.0,42.0,31.0,26.0,33.0,39.0,37.0,26.0,54.0,45.0,44.0,21.0,41.0,37.0,727.0,145.4,648250,643484,638099,633564,631381,638955.6
263,JAÉN,Jaén,ANDALUCÍA,JAÉN,,4,Secuestro,Provincia,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,648250,643484,638099,633564,631381,638955.6
264,JAÉN,Jaén,ANDALUCÍA,JAÉN,,5,Delitos contra la libertad e indemnidad sexual,Provincia,91.0,126.0,128.0,143.0,113.0,18.0,32.0,17.0,24.0,33.0,36.0,28.0,29.0,25.0,41.0,33.0,29.0,33.0,37.0,46.0,27.0,20.0,20.0,45.0,28.0,601.0,120.2,648250,643484,638099,633564,631381,638955.6
